data size: 40GB, 20 tables, each 8M rows. Two storage shards, each containing 10 tables. Kunlun-mysql Innodb buffer pool size: 16GB
======================== 500 conns ======================== 
Tue Mar 2 04:14:15 EST 2021
kunlun oltp-randtabs.lua, read(point-selects only) &write 
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 4606.68, reads: 49250.54, writes: 19261.65, response time: 217.33ms (95%), errors: 0.00, reconnects:  0.00
[  85s] threads: 500, tps: 10566.99, reads: 104213.92, writes: 41194.97, response time: 84.70ms (95%), errors: 0.00, reconnects:  0.00
[  86s] threads: 500, tps: 10195.02, reads: 103569.17, writes: 41954.07, response time: 98.67ms (95%), errors: 0.00, reconnects:  0.00
[  87s] threads: 500, tps: 8700.00, reads: 87220.95, writes: 34953.98, response time: 185.89ms (95%), errors: 0.00, reconnects:  0.00
[  88s] threads: 500, tps: 9313.99, reads: 92758.91, writes: 36942.97, response time: 182.74ms (95%), errors: 0.00, reconnects:  0.00
[  89s] threads: 500, tps: 11021.01, reads: 109591.11, writes: 43714.04, response time: 75.25ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 500, tps: 11095.99, reads: 110665.92, writes: 44077.97, response time: 76.66ms (95%), errors: 0.00, reconnects:  0.00
[  91s] threads: 500, tps: 10977.01, reads: 110031.09, writes: 43982.04, response time: 75.48ms (95%), errors: 0.00, reconnects:  0.00
[  92s] threads: 500, tps: 10339.99, reads: 104080.92, writes: 42033.97, response time: 84.93ms (95%), errors: 0.00, reconnects:  0.00
[  93s] threads: 500, tps: 10301.01, reads: 102896.14, writes: 41229.06, response time: 89.49ms (95%), errors: 0.00, reconnects:  0.00
[  94s] threads: 500, tps: 10907.99, reads: 109371.89, writes: 43697.96, response time: 78.33ms (95%), errors: 0.00, reconnects:  0.00
[  95s] threads: 500, tps: 10901.99, reads: 108215.94, writes: 43069.98, response time: 76.98ms (95%), errors: 0.00, reconnects:  0.00
[  96s] threads: 500, tps: 10811.00, reads: 106784.05, writes: 42693.02, response time: 81.25ms (95%), errors: 0.00, reconnects:  0.00
[  97s] threads: 500, tps: 10743.00, reads: 109627.03, writes: 44105.01, response time: 78.57ms (95%), errors: 0.00, reconnects:  0.00
[  98s] threads: 500, tps: 10966.99, reads: 108273.87, writes: 43063.95, response time: 80.18ms (95%), errors: 0.00, reconnects:  0.00
[  99s] threads: 500, tps: 10124.01, reads: 101977.10, writes: 40821.04, response time: 94.50ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 500, tps: 11143.01, reads: 111432.06, writes: 44467.02, response time: 75.07ms (95%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 500, tps: 11062.00, reads: 110703.04, writes: 44223.02, response time: 77.03ms (95%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 500, tps: 10645.99, reads: 106267.94, writes: 42287.98, response time: 79.94ms (95%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 500, tps: 10997.00, reads: 109086.95, writes: 43926.98, response time: 75.18ms (95%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 500, tps: 10532.99, reads: 105787.93, writes: 42159.97, response time: 80.50ms (95%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 500, tps: 10941.01, reads: 109358.14, writes: 43742.06, response time: 75.64ms (95%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 500, tps: 10012.00, reads: 101153.05, writes: 40841.02, response time: 110.95ms (95%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 500, tps: 10660.00, reads: 106842.97, writes: 42815.99, response time: 78.45ms (95%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 500, tps: 10514.99, reads: 104817.94, writes: 41827.97, response time: 81.73ms (95%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 500, tps: 10974.00, reads: 109979.04, writes: 44022.01, response time: 75.79ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 500, tps: 10794.98, reads: 107100.85, writes: 42387.94, response time: 83.34ms (95%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 500, tps: 10777.00, reads: 108337.01, writes: 43791.00, response time: 77.84ms (95%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 500, tps: 10914.01, reads: 109554.11, writes: 43886.05, response time: 79.49ms (95%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 500, tps: 10349.01, reads: 102632.11, writes: 40929.04, response time: 92.74ms (95%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 500, tps: 10672.98, reads: 106865.80, writes: 42482.92, response time: 81.81ms (95%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 500, tps: 7058.01, reads: 69876.09, writes: 27053.04, response time: 256.99ms (95%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 500, tps: 10711.00, reads: 107429.04, writes: 44070.01, response time: 84.09ms (95%), errors: 0.00, reconnects:  0.00
[ 117s] threads: 500, tps: 10726.00, reads: 107957.96, writes: 43255.98, response time: 76.87ms (95%), errors: 0.00, reconnects:  0.00
[ 118s] threads: 500, tps: 10952.00, reads: 108423.04, writes: 42985.02, response time: 78.03ms (95%), errors: 0.00, reconnects:  0.00
[ 119s] threads: 500, tps: 10559.00, reads: 106441.96, writes: 42574.99, response time: 78.97ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 500, tps: 10382.00, reads: 104365.02, writes: 42152.01, response time: 93.74ms (95%), errors: 0.00, reconnects:  0.00
[ 121s] threads: 500, tps: 10960.99, reads: 109441.88, writes: 43827.95, response time: 76.41ms (95%), errors: 0.00, reconnects:  0.00
[ 122s] threads: 500, tps: 10651.00, reads: 105462.02, writes: 41875.01, response time: 80.74ms (95%), errors: 0.00, reconnects:  0.00
[ 123s] threads: 500, tps: 7888.99, reads: 80249.92, writes: 32519.97, response time: 172.59ms (95%), errors: 0.00, reconnects:  0.00
[ 124s] threads: 500, tps: 3499.00, reads: 34982.04, writes: 13994.02, response time: 245.48ms (95%), errors: 0.00, reconnects:  0.00
[ 125s] threads: 500, tps: 2993.00, reads: 29938.05, writes: 11979.02, response time: 238.67ms (95%), errors: 0.00, reconnects:  0.00
[ 126s] threads: 500, tps: 3760.00, reads: 36680.98, writes: 14365.99, response time: 218.04ms (95%), errors: 0.00, reconnects:  0.00
[ 127s] threads: 500, tps: 3859.99, reads: 39518.90, writes: 16111.96, response time: 218.30ms (95%), errors: 0.00, reconnects:  0.00
[ 128s] threads: 500, tps: 3670.00, reads: 36699.99, writes: 14682.00, response time: 177.67ms (95%), errors: 0.00, reconnects:  0.00
[ 129s] threads: 500, tps: 3738.05, reads: 37380.46, writes: 14945.18, response time: 196.12ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 500, tps: 3641.95, reads: 36419.51, writes: 14574.80, response time: 209.97ms (95%), errors: 0.00, reconnects:  0.00
[ 131s] threads: 500, tps: 2628.01, reads: 26019.05, writes: 10294.02, response time: 320.33ms (95%), errors: 0.00, reconnects:  0.00
[ 132s] threads: 500, tps: 2813.00, reads: 28057.01, writes: 11059.01, response time: 552.99ms (95%), errors: 0.00, reconnects:  0.00
[ 133s] threads: 500, tps: 7933.01, reads: 79547.07, writes: 32002.03, response time: 132.98ms (95%), errors: 0.00, reconnects:  0.00
[ 134s] threads: 500, tps: 9182.98, reads: 91148.80, writes: 35882.92, response time: 86.15ms (95%), errors: 0.00, reconnects:  0.00
[ 135s] threads: 500, tps: 8898.01, reads: 89563.11, writes: 36438.04, response time: 83.81ms (95%), errors: 0.00, reconnects:  0.00
[ 136s] threads: 500, tps: 9204.01, reads: 91500.13, writes: 36202.05, response time: 84.17ms (95%), errors: 0.00, reconnects:  0.00
[ 137s] threads: 500, tps: 10066.00, reads: 101414.99, writes: 41020.00, response time: 76.27ms (95%), errors: 0.00, reconnects:  0.00
[ 138s] threads: 500, tps: 10031.99, reads: 99604.85, writes: 39611.94, response time: 78.71ms (95%), errors: 0.00, reconnects:  0.00
[ 139s] threads: 500, tps: 11102.01, reads: 110131.14, writes: 43968.06, response time: 75.89ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 500, tps: 10980.98, reads: 109642.78, writes: 43520.91, response time: 81.76ms (95%), errors: 0.00, reconnects:  0.00
[ 141s] threads: 500, tps: 10410.01, reads: 105608.12, writes: 42733.05, response time: 91.94ms (95%), errors: 0.00, reconnects:  0.00
[ 142s] threads: 500, tps: 11095.00, reads: 110658.05, writes: 44242.02, response time: 76.73ms (95%), errors: 0.00, reconnects:  0.00
[ 143s] threads: 500, tps: 10895.00, reads: 108846.00, writes: 43481.00, response time: 78.59ms (95%), errors: 0.00, reconnects:  0.00
[ 144s] threads: 500, tps: 11044.00, reads: 110908.01, writes: 44414.01, response time: 77.28ms (95%), errors: 0.00, reconnects:  0.00
[ 145s] threads: 500, tps: 10788.00, reads: 108057.04, writes: 43398.02, response time: 80.33ms (95%), errors: 0.00, reconnects:  0.00
[ 146s] threads: 500, tps: 11046.00, reads: 110029.01, writes: 43899.00, response time: 80.62ms (95%), errors: 0.00, reconnects:  0.00
[ 147s] threads: 500, tps: 10149.99, reads: 100054.90, writes: 39847.96, response time: 91.88ms (95%), errors: 0.00, reconnects:  0.00
[ 148s] threads: 500, tps: 10752.00, reads: 109087.03, writes: 43719.01, response time: 77.45ms (95%), errors: 0.00, reconnects:  0.00
[ 149s] threads: 500, tps: 10647.01, reads: 105852.05, writes: 42112.02, response time: 83.49ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 500, tps: 10800.99, reads: 108301.90, writes: 43521.96, response time: 82.79ms (95%), errors: 0.00, reconnects:  0.00
[ 151s] threads: 500, tps: 10888.00, reads: 108772.96, writes: 43464.98, response time: 78.83ms (95%), errors: 0.00, reconnects:  0.00
[ 152s] threads: 500, tps: 10980.01, reads: 109445.07, writes: 43703.03, response time: 77.19ms (95%), errors: 0.00, reconnects:  0.00
[ 153s] threads: 500, tps: 11181.01, reads: 111885.10, writes: 44777.04, response time: 73.76ms (95%), errors: 0.00, reconnects:  0.00
[ 154s] threads: 500, tps: 9923.99, reads: 99980.86, writes: 40149.94, response time: 95.38ms (95%), errors: 0.00, reconnects:  0.00
[ 155s] threads: 500, tps: 10900.00, reads: 108095.00, writes: 43127.00, response time: 80.16ms (95%), errors: 0.00, reconnects:  0.00
[ 156s] threads: 500, tps: 10854.01, reads: 109381.14, writes: 43839.06, response time: 79.25ms (95%), errors: 0.00, reconnects:  0.00
[ 157s] threads: 500, tps: 11121.00, reads: 110555.03, writes: 44149.01, response time: 77.84ms (95%), errors: 0.00, reconnects:  0.00
[ 158s] threads: 500, tps: 10736.98, reads: 107714.81, writes: 43212.92, response time: 77.70ms (95%), errors: 0.00, reconnects:  0.00
[ 159s] threads: 500, tps: 10597.01, reads: 106098.10, writes: 42346.04, response time: 85.46ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 500, tps: 11091.99, reads: 110678.89, writes: 44231.96, response time: 78.57ms (95%), errors: 0.00, reconnects:  0.00
[ 161s] threads: 500, tps: 10191.01, reads: 102496.08, writes: 41175.03, response time: 91.31ms (95%), errors: 0.00, reconnects:  0.00
[ 162s] threads: 500, tps: 10721.00, reads: 106933.03, writes: 42735.01, response time: 80.64ms (95%), errors: 0.00, reconnects:  0.00
[ 163s] threads: 500, tps: 10876.00, reads: 109089.00, writes: 43678.00, response time: 79.54ms (95%), errors: 0.00, reconnects:  0.00
[ 164s] threads: 500, tps: 11021.00, reads: 109731.97, writes: 43742.99, response time: 82.50ms (95%), errors: 0.00, reconnects:  0.00
[ 165s] threads: 500, tps: 10808.01, reads: 108506.09, writes: 43436.04, response time: 79.66ms (95%), errors: 0.00, reconnects:  0.00
[ 166s] threads: 500, tps: 10911.99, reads: 106870.92, writes: 42526.97, response time: 78.26ms (95%), errors: 0.00, reconnects:  0.00
[ 167s] threads: 500, tps: 10524.01, reads: 107031.08, writes: 42925.03, response time: 79.51ms (95%), errors: 0.00, reconnects:  0.00
[ 168s] threads: 500, tps: 10435.01, reads: 104651.08, writes: 42098.03, response time: 96.77ms (95%), errors: 0.00, reconnects:  0.00
[ 169s] threads: 500, tps: 11155.99, reads: 111368.88, writes: 44326.95, response time: 77.01ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 500, tps: 10980.99, reads: 108563.92, writes: 43115.97, response time: 82.52ms (95%), errors: 0.00, reconnects:  0.00
[ 171s] threads: 500, tps: 10823.01, reads: 108981.10, writes: 43710.04, response time: 80.30ms (95%), errors: 0.00, reconnects:  0.00
[ 172s] threads: 500, tps: 10892.00, reads: 108264.03, writes: 43559.01, response time: 79.30ms (95%), errors: 0.00, reconnects:  0.00
[ 173s] threads: 500, tps: 10714.98, reads: 108438.78, writes: 43452.91, response time: 79.20ms (95%), errors: 0.00, reconnects:  0.00
[ 174s] threads: 500, tps: 10411.01, reads: 102808.12, writes: 40884.05, response time: 92.05ms (95%), errors: 0.00, reconnects:  0.00
[ 175s] threads: 500, tps: 10847.00, reads: 108277.04, writes: 43528.02, response time: 79.61ms (95%), errors: 0.00, reconnects:  0.00
[ 176s] threads: 500, tps: 10880.99, reads: 108965.93, writes: 43211.97, response time: 75.98ms (95%), errors: 0.00, reconnects:  0.00
[ 177s] threads: 500, tps: 10834.00, reads: 109567.00, writes: 44151.00, response time: 79.68ms (95%), errors: 0.00, reconnects:  0.00
[ 178s] threads: 500, tps: 10927.00, reads: 108770.97, writes: 43039.99, response time: 80.25ms (95%), errors: 0.00, reconnects:  0.00
[ 179s] threads: 500, tps: 11037.01, reads: 111377.06, writes: 45249.02, response time: 73.32ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 500, tps: 11134.00, reads: 111201.02, writes: 44319.01, response time: 75.21ms (95%), errors: 0.00, reconnects:  0.00
[ 181s] threads: 500, tps: 10508.99, reads: 104729.90, writes: 41637.96, response time: 82.22ms (95%), errors: 0.00, reconnects:  0.00
[ 182s] threads: 500, tps: 10887.01, reads: 108439.14, writes: 43161.06, response time: 81.37ms (95%), errors: 0.00, reconnects:  0.00
[ 183s] threads: 500, tps: 10758.99, reads: 108039.88, writes: 43813.95, response time: 78.12ms (95%), errors: 0.00, reconnects:  0.00
[ 184s] threads: 500, tps: 10662.01, reads: 106168.06, writes: 42173.02, response time: 84.22ms (95%), errors: 0.00, reconnects:  0.00
[ 185s] threads: 500, tps: 11109.00, reads: 111876.02, writes: 45009.01, response time: 72.58ms (95%), errors: 0.00, reconnects:  0.00
[ 186s] threads: 500, tps: 10700.01, reads: 106675.08, writes: 42528.03, response time: 85.00ms (95%), errors: 0.00, reconnects:  0.00
[ 187s] threads: 500, tps: 10961.99, reads: 109814.92, writes: 43904.97, response time: 79.87ms (95%), errors: 0.00, reconnects:  0.00
[ 188s] threads: 500, tps: 9925.99, reads: 99532.87, writes: 39947.95, response time: 97.00ms (95%), errors: 0.00, reconnects:  0.00
[ 189s] threads: 500, tps: 3749.01, reads: 36455.06, writes: 13404.02, response time: 215.19ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 500, tps: 4198.01, reads: 43028.12, writes: 18499.05, response time: 186.33ms (95%), errors: 0.00, reconnects:  0.00
[ 191s] threads: 500, tps: 4063.98, reads: 40639.78, writes: 16259.91, response time: 167.35ms (95%), errors: 0.00, reconnects:  0.00
[ 192s] threads: 500, tps: 4180.01, reads: 41800.08, writes: 16718.03, response time: 178.26ms (95%), errors: 0.00, reconnects:  0.00
[ 193s] threads: 500, tps: 3815.00, reads: 36896.02, writes: 14089.01, response time: 359.46ms (95%), errors: 0.00, reconnects:  0.00
[ 194s] threads: 500, tps: 9400.01, reads: 95254.08, writes: 38766.03, response time: 78.90ms (95%), errors: 0.00, reconnects:  0.00
[ 195s] threads: 500, tps: 9495.00, reads: 93871.00, writes: 36990.00, response time: 88.08ms (95%), errors: 0.00, reconnects:  0.00
[ 196s] threads: 500, tps: 9089.98, reads: 91207.79, writes: 36680.92, response time: 82.74ms (95%), errors: 0.00, reconnects:  0.00
[ 197s] threads: 500, tps: 9990.02, reads: 99291.18, writes: 39889.07, response time: 78.87ms (95%), errors: 0.00, reconnects:  0.00
[ 198s] threads: 500, tps: 8719.99, reads: 88030.93, writes: 35326.97, response time: 115.66ms (95%), errors: 0.00, reconnects:  0.00
[ 199s] threads: 500, tps: 9364.99, reads: 93938.95, writes: 37652.98, response time: 81.29ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 500, tps: 10282.01, reads: 102684.13, writes: 40711.05, response time: 79.44ms (95%), errors: 0.00, reconnects:  0.00
[ 201s] threads: 500, tps: 10883.98, reads: 108632.84, writes: 43706.94, response time: 79.94ms (95%), errors: 0.00, reconnects:  0.00
[ 202s] threads: 500, tps: 10845.00, reads: 108851.04, writes: 43543.02, response time: 78.45ms (95%), errors: 0.00, reconnects:  0.00
[ 203s] threads: 500, tps: 10876.01, reads: 107930.12, writes: 43032.05, response time: 78.80ms (95%), errors: 0.00, reconnects:  0.00
[ 204s] threads: 500, tps: 10847.00, reads: 109188.96, writes: 43759.98, response time: 77.98ms (95%), errors: 0.00, reconnects:  0.00
[ 205s] threads: 500, tps: 10264.99, reads: 102255.94, writes: 40756.98, response time: 94.19ms (95%), errors: 0.00, reconnects:  0.00
[ 206s] threads: 500, tps: 10910.00, reads: 108473.97, writes: 43160.99, response time: 83.76ms (95%), errors: 0.00, reconnects:  0.00
[ 207s] threads: 500, tps: 10835.01, reads: 109041.12, writes: 44007.05, response time: 79.51ms (95%), errors: 0.00, reconnects:  0.00
[ 208s] threads: 500, tps: 11023.00, reads: 110615.03, writes: 44220.01, response time: 77.42ms (95%), errors: 0.00, reconnects:  0.00
[ 209s] threads: 500, tps: 10512.99, reads: 104398.93, writes: 41735.97, response time: 87.22ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 500, tps: 10840.99, reads: 108567.86, writes: 43217.95, response time: 82.08ms (95%), errors: 0.00, reconnects:  0.00
[ 211s] threads: 500, tps: 10886.00, reads: 108990.03, writes: 43870.01, response time: 80.42ms (95%), errors: 0.00, reconnects:  0.00
[ 212s] threads: 500, tps: 10407.00, reads: 102764.04, writes: 40534.02, response time: 93.16ms (95%), errors: 0.00, reconnects:  0.00
[ 213s] threads: 500, tps: 10872.00, reads: 110202.99, writes: 44480.00, response time: 77.52ms (95%), errors: 0.00, reconnects:  0.00
[ 214s] threads: 500, tps: 11025.00, reads: 110325.95, writes: 44192.98, response time: 78.00ms (95%), errors: 0.00, reconnects:  0.00
[ 215s] threads: 500, tps: 10919.01, reads: 108810.13, writes: 43541.05, response time: 77.24ms (95%), errors: 0.00, reconnects:  0.00
[ 216s] threads: 500, tps: 11089.98, reads: 111343.85, writes: 44535.94, response time: 79.63ms (95%), errors: 0.00, reconnects:  0.00
[ 217s] threads: 500, tps: 10800.99, reads: 107830.92, writes: 43339.97, response time: 81.22ms (95%), errors: 0.00, reconnects:  0.00
[ 218s] threads: 500, tps: 10370.02, reads: 104226.18, writes: 41683.07, response time: 91.66ms (95%), errors: 0.00, reconnects:  0.00
[ 219s] threads: 500, tps: 11174.99, reads: 111384.89, writes: 44381.96, response time: 78.10ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 500, tps: 11108.02, reads: 110363.15, writes: 43591.06, response time: 76.96ms (95%), errors: 0.00, reconnects:  0.00
[ 221s] threads: 500, tps: 11064.00, reads: 111426.00, writes: 45212.00, response time: 79.35ms (95%), errors: 0.00, reconnects:  0.00
[ 222s] threads: 500, tps: 10844.00, reads: 108412.05, writes: 43175.02, response time: 85.10ms (95%), errors: 0.00, reconnects:  0.00
[ 223s] threads: 500, tps: 11053.98, reads: 110660.84, writes: 44441.94, response time: 80.78ms (95%), errors: 0.00, reconnects:  0.00
[ 224s] threads: 500, tps: 11035.01, reads: 109869.06, writes: 43682.02, response time: 82.15ms (95%), errors: 0.00, reconnects:  0.00
[ 225s] threads: 500, tps: 10406.97, reads: 102906.74, writes: 41213.90, response time: 97.90ms (95%), errors: 0.00, reconnects:  0.00
[ 226s] threads: 500, tps: 10796.02, reads: 108835.16, writes: 43452.06, response time: 79.51ms (95%), errors: 0.00, reconnects:  0.00
[ 227s] threads: 500, tps: 10819.01, reads: 108602.12, writes: 43448.05, response time: 76.98ms (95%), errors: 0.00, reconnects:  0.00
[ 228s] threads: 500, tps: 11117.00, reads: 111209.02, writes: 44349.01, response time: 76.20ms (95%), errors: 0.00, reconnects:  0.00
[ 229s] threads: 500, tps: 11207.00, reads: 111004.96, writes: 44568.98, response time: 76.66ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 500, tps: 10815.00, reads: 108693.01, writes: 43463.00, response time: 81.32ms (95%), errors: 0.00, reconnects:  0.00
[ 231s] threads: 500, tps: 10820.99, reads: 108974.89, writes: 43918.96, response time: 79.66ms (95%), errors: 0.00, reconnects:  0.00
[ 232s] threads: 500, tps: 10283.01, reads: 101851.13, writes: 40501.05, response time: 94.87ms (95%), errors: 0.00, reconnects:  0.00
[ 233s] threads: 500, tps: 10895.99, reads: 109045.85, writes: 43425.94, response time: 81.25ms (95%), errors: 0.00, reconnects:  0.00
[ 234s] threads: 500, tps: 11121.01, reads: 111637.06, writes: 44887.02, response time: 79.44ms (95%), errors: 0.00, reconnects:  0.00
[ 235s] threads: 500, tps: 11145.01, reads: 111957.06, writes: 44980.02, response time: 74.40ms (95%), errors: 0.00, reconnects:  0.00
[ 236s] threads: 500, tps: 10925.01, reads: 108847.09, writes: 43408.04, response time: 82.22ms (95%), errors: 0.00, reconnects:  0.00
[ 237s] threads: 500, tps: 10787.00, reads: 108524.04, writes: 43561.01, response time: 77.86ms (95%), errors: 0.00, reconnects:  0.00
[ 238s] threads: 500, tps: 10369.98, reads: 103120.85, writes: 41166.94, response time: 91.01ms (95%), errors: 0.00, reconnects:  0.00
[ 239s] threads: 500, tps: 10968.02, reads: 108457.22, writes: 42857.09, response time: 80.16ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 500, tps: 10585.00, reads: 106622.99, writes: 42507.99, response time: 85.41ms (95%), errors: 0.00, reconnects:  0.00
[ 241s] threads: 500, tps: 10882.00, reads: 109375.97, writes: 44022.99, response time: 79.80ms (95%), errors: 0.00, reconnects:  0.00
[ 242s] threads: 500, tps: 10840.00, reads: 108371.02, writes: 43559.01, response time: 79.37ms (95%), errors: 0.00, reconnects:  0.00
[ 243s] threads: 500, tps: 10835.98, reads: 107967.85, writes: 43188.94, response time: 77.21ms (95%), errors: 0.00, reconnects:  0.00
[ 244s] threads: 500, tps: 7761.01, reads: 78387.10, writes: 31575.04, response time: 150.66ms (95%), errors: 0.00, reconnects:  0.00
[ 245s] threads: 500, tps: 3070.99, reads: 30848.92, writes: 12426.97, response time: 285.63ms (95%), errors: 0.00, reconnects:  0.00
[ 246s] threads: 500, tps: 3105.01, reads: 30005.09, writes: 11994.04, response time: 213.46ms (95%), errors: 0.00, reconnects:  0.00
[ 247s] threads: 500, tps: 3535.99, reads: 36404.90, writes: 14567.96, response time: 192.00ms (95%), errors: 0.00, reconnects:  0.00
[ 248s] threads: 500, tps: 3217.00, reads: 32012.04, writes: 12636.02, response time: 312.65ms (95%), errors: 0.00, reconnects:  0.00
[ 249s] threads: 500, tps: 4417.99, reads: 44328.89, writes: 17901.96, response time: 172.49ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 500, tps: 4300.01, reads: 42390.11, writes: 16775.04, response time: 175.19ms (95%), errors: 0.00, reconnects:  0.00
[ 251s] threads: 500, tps: 3972.99, reads: 40348.91, writes: 16322.96, response time: 200.93ms (95%), errors: 0.00, reconnects:  0.00
[ 252s] threads: 500, tps: 3495.01, reads: 34933.13, writes: 13966.05, response time: 198.90ms (95%), errors: 0.00, reconnects:  0.00
[ 253s] threads: 500, tps: 1996.99, reads: 19986.92, writes: 8003.97, response time: 396.90ms (95%), errors: 0.00, reconnects:  0.00
[ 254s] threads: 500, tps: 9489.03, reads: 94014.26, writes: 36864.10, response time: 308.66ms (95%), errors: 0.00, reconnects:  0.00
[ 255s] threads: 500, tps: 9494.99, reads: 95593.87, writes: 38821.95, response time: 81.78ms (95%), errors: 0.00, reconnects:  0.00
[ 256s] threads: 500, tps: 8760.99, reads: 86996.88, writes: 34539.95, response time: 83.44ms (95%), errors: 0.00, reconnects:  0.00
[ 257s] threads: 500, tps: 9390.02, reads: 94370.22, writes: 38036.09, response time: 82.10ms (95%), errors: 0.00, reconnects:  0.00
[ 258s] threads: 500, tps: 9858.97, reads: 98733.72, writes: 39599.89, response time: 78.92ms (95%), errors: 0.00, reconnects:  0.00
[ 259s] threads: 500, tps: 9473.03, reads: 94021.28, writes: 37349.11, response time: 154.82ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 500, tps: 10638.51, reads: 107115.08, writes: 43006.03, response time: 82.57ms (95%), errors: 0.00, reconnects:  0.00
[ 261s] threads: 500, tps: 10808.40, reads: 107585.97, writes: 43020.59, response time: 82.77ms (95%), errors: 0.00, reconnects:  0.00
[ 262s] threads: 500, tps: 11020.00, reads: 109650.96, writes: 43803.99, response time: 78.29ms (95%), errors: 0.00, reconnects:  0.00
[ 263s] threads: 500, tps: 10718.97, reads: 108105.74, writes: 43089.90, response time: 79.94ms (95%), errors: 0.00, reconnects:  0.00
[ 264s] threads: 500, tps: 11131.01, reads: 111023.12, writes: 44267.05, response time: 79.20ms (95%), errors: 0.00, reconnects:  0.00
[ 265s] threads: 500, tps: 10995.93, reads: 109922.28, writes: 44374.71, response time: 76.07ms (95%), errors: 0.00, reconnects:  0.00
[ 266s] threads: 500, tps: 10112.95, reads: 101561.53, writes: 40475.81, response time: 87.87ms (95%), errors: 0.00, reconnects:  0.00
[ 267s] threads: 500, tps: 11000.09, reads: 109428.89, writes: 43472.35, response time: 77.17ms (95%), errors: 0.00, reconnects:  0.00
[ 268s] threads: 500, tps: 11009.01, reads: 110108.08, writes: 44353.03, response time: 80.04ms (95%), errors: 0.00, reconnects:  0.00
[ 269s] threads: 500, tps: 10939.01, reads: 109513.14, writes: 43622.06, response time: 77.63ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 500, tps: 10887.02, reads: 108605.22, writes: 43464.09, response time: 77.61ms (95%), errors: 0.00, reconnects:  0.00
[ 271s] threads: 500, tps: 10868.98, reads: 109210.75, writes: 43571.90, response time: 80.28ms (95%), errors: 0.00, reconnects:  0.00
[ 272s] threads: 500, tps: 10683.00, reads: 106096.96, writes: 42428.98, response time: 88.51ms (95%), errors: 0.00, reconnects:  0.00
[ 273s] threads: 500, tps: 11138.02, reads: 111300.22, writes: 44705.09, response time: 74.85ms (95%), errors: 0.00, reconnects:  0.00
[ 274s] threads: 500, tps: 10880.00, reads: 109405.02, writes: 43936.01, response time: 83.31ms (95%), errors: 0.00, reconnects:  0.00
[ 275s] threads: 500, tps: 11179.98, reads: 111300.80, writes: 44363.92, response time: 74.78ms (95%), errors: 0.00, reconnects:  0.00
[ 276s] threads: 500, tps: 10766.98, reads: 108596.79, writes: 43532.92, response time: 81.88ms (95%), errors: 0.00, reconnects:  0.00
[ 277s] threads: 500, tps: 11053.04, reads: 110203.37, writes: 44109.15, response time: 76.16ms (95%), errors: 0.00, reconnects:  0.00
[ 278s] threads: 500, tps: 10961.00, reads: 109834.05, writes: 43990.02, response time: 83.21ms (95%), errors: 0.00, reconnects:  0.00
[ 279s] threads: 500, tps: 10655.98, reads: 105265.83, writes: 41603.93, response time: 91.96ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 500, tps: 10731.01, reads: 107438.13, writes: 43181.05, response time: 80.25ms (95%), errors: 0.00, reconnects:  0.00
