Tue Feb 23 02:55:51 EST 2021
kunlun oltp-randtabs.lua, write only, 1st run
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 7898.45, reads: 0.00, writes: 33593.68, response time: 132.98ms (95%), errors: 0.00, reconnects:  0.00
[ 209s] threads: 500, tps: 16957.03, reads: 0.00, writes: 67596.13, response time: 86.72ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 500, tps: 17130.49, reads: 0.00, writes: 68977.97, response time: 76.32ms (95%), errors: 0.00, reconnects:  0.00
[ 211s] threads: 500, tps: 17379.56, reads: 0.00, writes: 69276.24, response time: 77.54ms (95%), errors: 0.00, reconnects:  0.00
[ 212s] threads: 500, tps: 17565.97, reads: 0.00, writes: 70180.89, response time: 77.05ms (95%), errors: 0.00, reconnects:  0.00
[ 213s] threads: 500, tps: 17718.34, reads: 0.00, writes: 71044.35, response time: 86.96ms (95%), errors: 0.00, reconnects:  0.00
[ 214s] threads: 500, tps: 17670.58, reads: 0.00, writes: 70560.34, response time: 76.68ms (95%), errors: 0.00, reconnects:  0.00
[ 215s] threads: 500, tps: 17491.31, reads: 0.00, writes: 70182.22, response time: 79.20ms (95%), errors: 0.00, reconnects:  0.00
[ 216s] threads: 500, tps: 17220.79, reads: 0.00, writes: 69273.17, response time: 71.73ms (95%), errors: 0.00, reconnects:  0.00
[ 217s] threads: 500, tps: 17252.93, reads: 0.00, writes: 68038.74, response time: 70.69ms (95%), errors: 0.00, reconnects:  0.00
[ 218s] threads: 500, tps: 17168.04, reads: 0.00, writes: 69173.15, response time: 79.56ms (95%), errors: 0.00, reconnects:  0.00
[ 219s] threads: 500, tps: 17463.93, reads: 0.00, writes: 69832.72, response time: 97.35ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 500, tps: 17699.02, reads: 0.00, writes: 70374.06, response time: 69.91ms (95%), errors: 0.00, reconnects:  0.00
[ 221s] threads: 500, tps: 17342.99, reads: 0.00, writes: 69910.96, response time: 67.56ms (95%), errors: 0.00, reconnects:  0.00
[ 222s] threads: 500, tps: 17722.14, reads: 0.00, writes: 70326.55, response time: 82.47ms (95%), errors: 0.00, reconnects:  0.00
[ 223s] threads: 500, tps: 16983.87, reads: 0.00, writes: 68476.50, response time: 77.98ms (95%), errors: 0.00, reconnects:  0.00
[ 224s] threads: 500, tps: 16794.99, reads: 0.00, writes: 67084.96, response time: 88.99ms (95%), errors: 0.00, reconnects:  0.00
[ 225s] threads: 500, tps: 17919.13, reads: 0.00, writes: 71408.53, response time: 72.97ms (95%), errors: 0.00, reconnects:  0.00
[ 226s] threads: 500, tps: 17359.68, reads: 0.00, writes: 69599.72, response time: 76.62ms (95%), errors: 0.00, reconnects:  0.00
[ 227s] threads: 500, tps: 17684.04, reads: 0.00, writes: 70233.20, response time: 81.73ms (95%), errors: 0.00, reconnects:  0.00
[ 228s] threads: 500, tps: 17294.16, reads: 0.00, writes: 69297.66, response time: 77.42ms (95%), errors: 0.00, reconnects:  0.00
[ 229s] threads: 500, tps: 16610.76, reads: 0.00, writes: 66955.07, response time: 81.05ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 500, tps: 17709.11, reads: 0.00, writes: 70923.43, response time: 75.23ms (95%), errors: 0.00, reconnects:  0.00
[ 231s] threads: 500, tps: 17623.15, reads: 0.00, writes: 70306.60, response time: 75.73ms (95%), errors: 0.00, reconnects:  0.00
[ 232s] threads: 500, tps: 16930.82, reads: 0.00, writes: 67614.27, response time: 84.19ms (95%), errors: 0.00, reconnects:  0.00
[ 233s] threads: 500, tps: 17822.15, reads: 0.00, writes: 71397.62, response time: 81.05ms (95%), errors: 0.00, reconnects:  0.00
[ 234s] threads: 500, tps: 17587.98, reads: 0.00, writes: 70378.90, response time: 72.06ms (95%), errors: 0.00, reconnects:  0.00
[ 235s] threads: 500, tps: 17498.06, reads: 0.00, writes: 70351.23, response time: 72.08ms (95%), errors: 0.00, reconnects:  0.00
[ 236s] threads: 500, tps: 17050.93, reads: 0.00, writes: 67670.73, response time: 88.14ms (95%), errors: 0.00, reconnects:  0.00
[ 237s] threads: 500, tps: 17789.02, reads: 0.00, writes: 71323.10, response time: 77.45ms (95%), errors: 0.00, reconnects:  0.00
[ 238s] threads: 500, tps: 17340.99, reads: 0.00, writes: 69619.94, response time: 72.34ms (95%), errors: 0.00, reconnects:  0.00
[ 239s] threads: 500, tps: 17675.89, reads: 0.00, writes: 70391.57, response time: 75.03ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 500, tps: 16990.08, reads: 0.00, writes: 68028.33, response time: 79.47ms (95%), errors: 0.00, reconnects:  0.00
[ 241s] threads: 500, tps: 17370.01, reads: 0.00, writes: 69795.05, response time: 73.49ms (95%), errors: 0.00, reconnects:  0.00
[ 242s] threads: 500, tps: 17216.05, reads: 0.00, writes: 68560.19, response time: 72.81ms (95%), errors: 0.00, reconnects:  0.00
[ 243s] threads: 500, tps: 17509.60, reads: 0.00, writes: 70114.38, response time: 77.15ms (95%), errors: 0.00, reconnects:  0.00
[ 244s] threads: 500, tps: 17581.34, reads: 0.00, writes: 69684.35, response time: 71.20ms (95%), errors: 0.00, reconnects:  0.00
[ 245s] threads: 500, tps: 17650.95, reads: 0.00, writes: 71374.80, response time: 72.16ms (95%), errors: 0.00, reconnects:  0.00
[ 246s] threads: 500, tps: 17489.11, reads: 0.00, writes: 69307.44, response time: 80.81ms (95%), errors: 0.00, reconnects:  0.00
[ 247s] threads: 500, tps: 17445.92, reads: 0.00, writes: 70218.66, response time: 80.21ms (95%), errors: 0.00, reconnects:  0.00
[ 248s] threads: 500, tps: 16273.99, reads: 0.00, writes: 65093.96, response time: 84.85ms (95%), errors: 0.00, reconnects:  0.00
[ 249s] threads: 500, tps: 17415.13, reads: 0.00, writes: 69184.50, response time: 76.30ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 500, tps: 17621.97, reads: 0.00, writes: 70989.87, response time: 73.47ms (95%), errors: 0.00, reconnects:  0.00
[ 251s] threads: 500, tps: 17055.97, reads: 0.00, writes: 68049.89, response time: 75.66ms (95%), errors: 0.00, reconnects:  0.00
[ 252s] threads: 500, tps: 17418.39, reads: 0.00, writes: 69754.57, response time: 78.50ms (95%), errors: 0.00, reconnects:  0.00
[ 253s] threads: 500, tps: 17642.63, reads: 0.00, writes: 70453.52, response time: 76.39ms (95%), errors: 0.00, reconnects:  0.00
[ 254s] threads: 500, tps: 17465.92, reads: 0.00, writes: 70273.66, response time: 78.03ms (95%), errors: 0.00, reconnects:  0.00
[ 255s] threads: 500, tps: 16622.07, reads: 0.00, writes: 66471.28, response time: 81.68ms (95%), errors: 0.00, reconnects:  0.00
[ 256s] threads: 500, tps: 17705.03, reads: 0.00, writes: 70734.11, response time: 76.73ms (95%), errors: 0.00, reconnects:  0.00
[ 257s] threads: 500, tps: 17505.93, reads: 0.00, writes: 69617.70, response time: 78.97ms (95%), errors: 0.00, reconnects:  0.00
[ 258s] threads: 500, tps: 17482.94, reads: 0.00, writes: 70430.77, response time: 70.20ms (95%), errors: 0.00, reconnects:  0.00
[ 259s] threads: 500, tps: 17667.18, reads: 0.00, writes: 70296.73, response time: 86.85ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 500, tps: 17399.67, reads: 0.00, writes: 69787.69, response time: 72.58ms (95%), errors: 0.00, reconnects:  0.00
[ 261s] threads: 500, tps: 17277.18, reads: 0.00, writes: 68936.71, response time: 74.49ms (95%), errors: 0.00, reconnects:  0.00
[ 262s] threads: 500, tps: 17602.06, reads: 0.00, writes: 70321.24, response time: 74.07ms (95%), errors: 0.00, reconnects:  0.00
[ 263s] threads: 500, tps: 16537.95, reads: 0.00, writes: 66555.79, response time: 83.61ms (95%), errors: 0.00, reconnects:  0.00
[ 264s] threads: 500, tps: 17506.06, reads: 0.00, writes: 70220.26, response time: 79.56ms (95%), errors: 0.00, reconnects:  0.00
[ 265s] threads: 500, tps: 17818.95, reads: 0.00, writes: 70825.82, response time: 71.26ms (95%), errors: 0.00, reconnects:  0.00
[ 266s] threads: 500, tps: 17240.66, reads: 0.00, writes: 68745.63, response time: 80.01ms (95%), errors: 0.00, reconnects:  0.00
[ 267s] threads: 500, tps: 16965.29, reads: 0.00, writes: 68353.17, response time: 69.72ms (95%), errors: 0.00, reconnects:  0.00
[ 268s] threads: 500, tps: 16840.38, reads: 0.00, writes: 67571.52, response time: 75.57ms (95%), errors: 0.00, reconnects:  0.00
[ 269s] threads: 500, tps: 17538.66, reads: 0.00, writes: 70078.65, response time: 81.37ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 500, tps: 17649.93, reads: 0.00, writes: 69877.72, response time: 73.98ms (95%), errors: 0.00, reconnects:  0.00
[ 271s] threads: 500, tps: 17317.06, reads: 0.00, writes: 69491.25, response time: 71.43ms (95%), errors: 0.00, reconnects:  0.00
[ 272s] threads: 500, tps: 11395.10, reads: 0.00, writes: 46283.41, response time: 164.96ms (95%), errors: 0.00, reconnects:  0.00
[ 273s] threads: 500, tps: 7295.94, reads: 0.00, writes: 28884.84, response time: 206.67ms (95%), errors: 0.00, reconnects:  0.00
[ 274s] threads: 500, tps: 7083.98, reads: 0.00, writes: 28443.94, response time: 193.03ms (95%), errors: 0.00, reconnects:  0.00
[ 275s] threads: 500, tps: 6940.04, reads: 0.00, writes: 27951.17, response time: 180.35ms (95%), errors: 0.00, reconnects:  0.00
[ 276s] threads: 500, tps: 7971.02, reads: 0.00, writes: 31884.08, response time: 153.30ms (95%), errors: 0.00, reconnects:  0.00
[ 277s] threads: 500, tps: 7660.97, reads: 0.00, writes: 30643.86, response time: 205.93ms (95%), errors: 0.00, reconnects:  0.00
[ 278s] threads: 500, tps: 8272.92, reads: 0.00, writes: 32794.70, response time: 148.51ms (95%), errors: 0.00, reconnects:  0.00
[ 279s] threads: 500, tps: 5314.05, reads: 0.00, writes: 21549.20, response time: 191.88ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 500, tps: 11535.91, reads: 0.00, writes: 45717.64, response time: 307.37ms (95%), errors: 0.00, reconnects:  0.00
[ 281s] threads: 500, tps: 16228.04, reads: 0.00, writes: 65011.14, response time: 74.20ms (95%), errors: 0.00, reconnects:  0.00
[ 282s] threads: 500, tps: 17027.96, reads: 0.00, writes: 68260.86, response time: 66.80ms (95%), errors: 0.00, reconnects:  0.00
[ 283s] threads: 500, tps: 16252.00, reads: 0.00, writes: 64890.01, response time: 71.33ms (95%), errors: 0.00, reconnects:  0.00
[ 284s] threads: 500, tps: 15510.94, reads: 0.00, writes: 61925.77, response time: 83.39ms (95%), errors: 0.00, reconnects:  0.00
[ 285s] threads: 500, tps: 16414.02, reads: 0.00, writes: 65690.09, response time: 68.05ms (95%), errors: 0.00, reconnects:  0.00
[ 286s] threads: 500, tps: 17230.08, reads: 0.00, writes: 68894.32, response time: 68.44ms (95%), errors: 0.00, reconnects:  0.00
[ 287s] threads: 500, tps: 17554.93, reads: 0.00, writes: 70149.70, response time: 71.09ms (95%), errors: 0.00, reconnects:  0.00
[ 288s] threads: 500, tps: 17633.00, reads: 0.00, writes: 70336.01, response time: 80.37ms (95%), errors: 0.00, reconnects:  0.00
[ 289s] threads: 500, tps: 17446.43, reads: 0.00, writes: 69476.05, response time: 73.67ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 500, tps: 17748.91, reads: 0.00, writes: 70726.35, response time: 69.33ms (95%), errors: 0.00, reconnects:  0.00
[ 291s] threads: 500, tps: 17425.44, reads: 0.00, writes: 70348.73, response time: 82.45ms (95%), errors: 0.00, reconnects:  0.00
[ 292s] threads: 500, tps: 16563.49, reads: 0.00, writes: 66311.97, response time: 75.59ms (95%), errors: 0.00, reconnects:  0.00
[ 293s] threads: 500, tps: 17154.03, reads: 0.00, writes: 68674.12, response time: 83.41ms (95%), errors: 0.00, reconnects:  0.00
[ 294s] threads: 500, tps: 17247.01, reads: 0.00, writes: 68786.05, response time: 82.20ms (95%), errors: 0.00, reconnects:  0.00
[ 295s] threads: 500, tps: 17355.96, reads: 0.00, writes: 69047.86, response time: 86.98ms (95%), errors: 0.00, reconnects:  0.00
[ 296s] threads: 500, tps: 17601.95, reads: 0.00, writes: 70246.80, response time: 83.79ms (95%), errors: 0.00, reconnects:  0.00
[ 297s] threads: 500, tps: 17531.09, reads: 0.00, writes: 70366.35, response time: 80.52ms (95%), errors: 0.00, reconnects:  0.00
[ 298s] threads: 500, tps: 17129.02, reads: 0.00, writes: 69085.06, response time: 74.98ms (95%), errors: 0.00, reconnects:  0.00
[ 299s] threads: 500, tps: 17195.95, reads: 0.00, writes: 69094.81, response time: 78.45ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 500, tps: 17267.98, reads: 0.00, writes: 67678.93, response time: 81.29ms (95%), errors: 0.00, reconnects:  0.00
OLTP test statistics:
    queries performed:
        read:                            0
        write:                           19456080
        other:                           9728040
        total:                           29184120
    transactions:                        4864020 (16211.93 per sec.)
    read/write requests:                 19456080 (64847.72 per sec.)
    other operations:                    9728040 (32423.86 per sec.)
    ignored errors:                      0      (0.00 per sec.)
    reconnects:                          0      (0.00 per sec.)

General statistics:
    total time:                          300.0272s
    total number of events:              4864020
    total time taken by event execution: 149997.4925s
    response time:
         min:                                  1.93ms
         avg:                                 30.84ms
         max:                                741.26ms
         approx.  95 percentile:              87.48ms

Threads fairness:
    events (avg/stddev):           9728.0400/142.66
    execution time (avg/stddev):   299.9950/0.01

Thu Mar 4 23:01:17 EST 2021
kunlun-percona-mysql oltp-randtabs.lua, write only
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 22814.41, reads: 0.00, writes: 93169.49, response time: 38.04ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 500, tps: 23094.12, reads: 0.00, writes: 92282.49, response time: 36.28ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 500, tps: 24392.97, reads: 0.00, writes: 97644.88, response time: 32.52ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 500, tps: 23253.01, reads: 0.00, writes: 92714.05, response time: 36.90ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 500, tps: 24368.01, reads: 0.00, writes: 97662.02, response time: 34.24ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 500, tps: 24072.00, reads: 0.00, writes: 96344.99, response time: 33.05ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 500, tps: 23740.99, reads: 0.00, writes: 94909.96, response time: 34.91ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 500, tps: 24290.00, reads: 0.00, writes: 97150.98, response time: 35.19ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 500, tps: 24584.04, reads: 0.00, writes: 98358.18, response time: 35.37ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 500, tps: 23582.96, reads: 0.00, writes: 94417.86, response time: 36.33ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 500, tps: 23931.02, reads: 0.00, writes: 95771.10, response time: 35.41ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 500, tps: 23982.98, reads: 0.00, writes: 95807.90, response time: 36.25ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 500, tps: 23065.01, reads: 0.00, writes: 92219.03, response time: 37.57ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 500, tps: 24207.98, reads: 0.00, writes: 96528.94, response time: 34.35ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 500, tps: 23275.02, reads: 0.00, writes: 93448.08, response time: 36.49ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 500, tps: 23455.98, reads: 0.00, writes: 93794.92, response time: 37.80ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 500, tps: 23980.91, reads: 0.00, writes: 95858.66, response time: 33.67ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 500, tps: 23806.11, reads: 0.00, writes: 95223.45, response time: 38.33ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 500, tps: 23400.98, reads: 0.00, writes: 93860.91, response time: 39.30ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 500, tps: 23879.99, reads: 0.00, writes: 95355.95, response time: 35.26ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 500, tps: 21232.02, reads: 0.00, writes: 84895.09, response time: 38.19ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 500, tps: 15330.01, reads: 0.00, writes: 61491.06, response time: 54.20ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 500, tps: 14569.00, reads: 0.00, writes: 58322.01, response time: 52.10ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 500, tps: 14829.99, reads: 0.00, writes: 59223.94, response time: 49.39ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 500, tps: 13686.00, reads: 0.00, writes: 54714.00, response time: 54.81ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 500, tps: 13945.98, reads: 0.00, writes: 55912.92, response time: 58.02ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 500, tps: 11976.99, reads: 0.00, writes: 47882.95, response time: 94.05ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 500, tps: 13882.05, reads: 0.00, writes: 55540.20, response time: 56.20ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 500, tps: 14640.95, reads: 0.00, writes: 58541.79, response time: 52.57ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 500, tps: 13252.02, reads: 0.00, writes: 52826.09, response time: 56.14ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 500, tps: 14439.02, reads: 0.00, writes: 57920.08, response time: 54.35ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 500, tps: 14689.98, reads: 0.00, writes: 58515.93, response time: 49.91ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 500, tps: 12066.99, reads: 0.00, writes: 48567.98, response time: 67.95ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 500, tps: 13686.00, reads: 0.00, writes: 54517.99, response time: 54.24ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 500, tps: 16053.01, reads: 0.00, writes: 64395.02, response time: 45.44ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 500, tps: 15875.97, reads: 0.00, writes: 63540.88, response time: 43.59ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 500, tps: 15800.04, reads: 0.00, writes: 62996.16, response time: 48.13ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 500, tps: 24320.02, reads: 0.00, writes: 97233.08, response time: 36.94ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 500, tps: 24113.99, reads: 0.00, writes: 96580.96, response time: 35.19ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 500, tps: 23632.98, reads: 0.00, writes: 94657.93, response time: 35.50ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 500, tps: 23494.02, reads: 0.00, writes: 93851.09, response time: 38.03ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 500, tps: 23590.99, reads: 0.00, writes: 94492.95, response time: 36.32ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 500, tps: 23314.97, reads: 0.00, writes: 93159.87, response time: 35.42ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 500, tps: 22281.04, reads: 0.00, writes: 88898.14, response time: 41.59ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 500, tps: 24272.01, reads: 0.00, writes: 97302.03, response time: 35.57ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 500, tps: 24487.00, reads: 0.00, writes: 97829.99, response time: 33.36ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 500, tps: 22543.00, reads: 0.00, writes: 90227.98, response time: 38.49ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 500, tps: 23757.01, reads: 0.00, writes: 94925.05, response time: 33.62ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 500, tps: 24199.98, reads: 0.00, writes: 96745.92, response time: 36.50ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 500, tps: 22223.99, reads: 0.00, writes: 89026.96, response time: 40.89ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 500, tps: 24202.01, reads: 0.00, writes: 97004.05, response time: 35.74ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 500, tps: 23677.97, reads: 0.00, writes: 94506.89, response time: 35.75ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 500, tps: 22761.02, reads: 0.00, writes: 91165.09, response time: 39.02ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 500, tps: 23871.98, reads: 0.00, writes: 95285.94, response time: 35.88ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 500, tps: 22977.02, reads: 0.00, writes: 91973.09, response time: 37.35ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 500, tps: 22890.00, reads: 0.00, writes: 91657.00, response time: 37.00ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 500, tps: 23704.98, reads: 0.00, writes: 94800.90, response time: 37.05ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 500, tps: 23440.02, reads: 0.00, writes: 93839.07, response time: 37.30ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 500, tps: 21681.99, reads: 0.00, writes: 86712.96, response time: 41.94ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 500, tps: 23756.03, reads: 0.00, writes: 95076.12, response time: 36.52ms (95%), errors: 0.00, reconnects:  0.00
[  61s] threads: 500, tps: 23503.99, reads: 0.00, writes: 93827.95, response time: 36.82ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 500, tps: 22166.99, reads: 0.00, writes: 88715.94, response time: 39.99ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 500, tps: 23459.00, reads: 0.00, writes: 93791.99, response time: 36.16ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 500, tps: 23446.01, reads: 0.00, writes: 93954.03, response time: 36.05ms (95%), errors: 0.00, reconnects:  0.00
[  65s] threads: 500, tps: 21928.02, reads: 0.00, writes: 87408.06, response time: 39.36ms (95%), errors: 0.00, reconnects:  0.00
[  66s] threads: 500, tps: 23649.98, reads: 0.00, writes: 94699.91, response time: 36.06ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 500, tps: 23234.00, reads: 0.00, writes: 93065.99, response time: 37.45ms (95%), errors: 0.00, reconnects:  0.00
[  68s] threads: 500, tps: 23274.00, reads: 0.00, writes: 92899.99, response time: 35.66ms (95%), errors: 0.00, reconnects:  0.00
[  69s] threads: 500, tps: 21984.02, reads: 0.00, writes: 88172.07, response time: 41.88ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 500, tps: 23513.00, reads: 0.00, writes: 93825.99, response time: 37.16ms (95%), errors: 0.00, reconnects:  0.00
[  71s] threads: 500, tps: 23813.02, reads: 0.00, writes: 95421.07, response time: 36.47ms (95%), errors: 0.00, reconnects:  0.00
[  72s] threads: 500, tps: 21187.99, reads: 0.00, writes: 84658.97, response time: 41.79ms (95%), errors: 0.00, reconnects:  0.00
[  73s] threads: 500, tps: 23730.00, reads: 0.00, writes: 95090.98, response time: 36.16ms (95%), errors: 0.00, reconnects:  0.00
[  74s] threads: 500, tps: 9565.01, reads: 0.00, writes: 38271.03, response time: 187.73ms (95%), errors: 0.00, reconnects:  0.00
[  75s] threads: 500, tps: 3243.00, reads: 0.00, writes: 13016.00, response time: 181.76ms (95%), errors: 0.00, reconnects:  0.00
[  76s] threads: 500, tps: 3611.00, reads: 0.00, writes: 14070.01, response time: 182.36ms (95%), errors: 0.00, reconnects:  0.00
[  77s] threads: 500, tps: 4107.00, reads: 0.00, writes: 16806.99, response time: 208.03ms (95%), errors: 0.00, reconnects:  0.00
[  78s] threads: 500, tps: 3994.01, reads: 0.00, writes: 15968.02, response time: 177.51ms (95%), errors: 0.00, reconnects:  0.00
[  79s] threads: 500, tps: 3732.99, reads: 0.00, writes: 14748.98, response time: 181.60ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 500, tps: 3387.00, reads: 0.00, writes: 13739.00, response time: 374.39ms (95%), errors: 0.00, reconnects:  0.00
[  81s] threads: 500, tps: 3712.00, reads: 0.00, writes: 14620.01, response time: 174.46ms (95%), errors: 0.00, reconnects:  0.00
[  82s] threads: 500, tps: 3310.00, reads: 0.00, writes: 13468.01, response time: 279.88ms (95%), errors: 0.00, reconnects:  0.00
[  83s] threads: 500, tps: 2000.00, reads: 0.00, writes: 8000.00, response time: 495.01ms (95%), errors: 0.00, reconnects:  0.00
[  84s] threads: 500, tps: 12244.01, reads: 0.00, writes: 48908.03, response time: 95.73ms (95%), errors: 0.00, reconnects:  0.00
[  85s] threads: 500, tps: 13119.94, reads: 0.00, writes: 52542.75, response time: 55.12ms (95%), errors: 0.00, reconnects:  0.00
[  86s] threads: 500, tps: 13215.04, reads: 0.00, writes: 52834.15, response time: 52.62ms (95%), errors: 0.00, reconnects:  0.00
[  87s] threads: 500, tps: 14376.96, reads: 0.00, writes: 57538.85, response time: 50.84ms (95%), errors: 0.00, reconnects:  0.00
[  88s] threads: 500, tps: 12969.04, reads: 0.00, writes: 51724.18, response time: 58.38ms (95%), errors: 0.00, reconnects:  0.00
[  89s] threads: 500, tps: 15892.99, reads: 0.00, writes: 63575.96, response time: 48.68ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 500, tps: 24113.98, reads: 0.00, writes: 96488.92, response time: 35.82ms (95%), errors: 0.00, reconnects:  0.00
[  91s] threads: 500, tps: 23091.02, reads: 0.00, writes: 92350.08, response time: 36.37ms (95%), errors: 0.00, reconnects:  0.00
[  92s] threads: 500, tps: 22030.01, reads: 0.00, writes: 87977.05, response time: 42.39ms (95%), errors: 0.00, reconnects:  0.00
[  93s] threads: 500, tps: 23248.97, reads: 0.00, writes: 93055.89, response time: 36.96ms (95%), errors: 0.00, reconnects:  0.00
[  94s] threads: 500, tps: 21943.99, reads: 0.00, writes: 87672.94, response time: 40.06ms (95%), errors: 0.00, reconnects:  0.00
[  95s] threads: 500, tps: 21636.01, reads: 0.00, writes: 86655.03, response time: 40.13ms (95%), errors: 0.00, reconnects:  0.00
[  96s] threads: 500, tps: 24337.01, reads: 0.00, writes: 97348.06, response time: 33.38ms (95%), errors: 0.00, reconnects:  0.00
[  97s] threads: 500, tps: 22727.02, reads: 0.00, writes: 90928.06, response time: 37.55ms (95%), errors: 0.00, reconnects:  0.00
[  98s] threads: 500, tps: 22645.98, reads: 0.00, writes: 90658.91, response time: 38.28ms (95%), errors: 0.00, reconnects:  0.00
[  99s] threads: 500, tps: 23154.00, reads: 0.00, writes: 92062.00, response time: 35.77ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 500, tps: 23624.98, reads: 0.00, writes: 94849.90, response time: 36.82ms (95%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 500, tps: 22295.05, reads: 0.00, writes: 89439.18, response time: 38.50ms (95%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 500, tps: 23464.02, reads: 0.00, writes: 93634.07, response time: 37.61ms (95%), errors: 0.00, reconnects:  0.00
