Tue Feb 23 03:06:22 EST 2021
kunlun update_non_index.lua 1st run
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 0.00, reads: 0.00, writes: 6221.59, response time: 208.59ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 500, tps: 0.00, reads: 0.00, writes: 39018.18, response time: 30.48ms (95%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 500, tps: 0.00, reads: 0.00, writes: 39496.93, response time: 29.43ms (95%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 500, tps: 0.00, reads: 0.00, writes: 38841.68, response time: 29.35ms (95%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 500, tps: 0.00, reads: 0.00, writes: 38861.90, response time: 31.77ms (95%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 500, tps: 0.00, reads: 0.00, writes: 35471.84, response time: 39.41ms (95%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 500, tps: 0.00, reads: 0.00, writes: 40012.15, response time: 29.83ms (95%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 500, tps: 0.00, reads: 0.00, writes: 38856.87, response time: 30.23ms (95%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 500, tps: 0.00, reads: 0.00, writes: 38362.20, response time: 28.92ms (95%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 500, tps: 0.00, reads: 0.00, writes: 38485.71, response time: 29.85ms (95%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 500, tps: 0.00, reads: 0.00, writes: 38321.19, response time: 30.56ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 500, tps: 0.00, reads: 0.00, writes: 38824.07, response time: 34.75ms (95%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 500, tps: 0.00, reads: 0.00, writes: 38073.02, response time: 30.75ms (95%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 500, tps: 0.00, reads: 0.00, writes: 36836.93, response time: 35.04ms (95%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 500, tps: 0.00, reads: 0.00, writes: 38583.94, response time: 31.77ms (95%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 500, tps: 0.00, reads: 0.00, writes: 39354.98, response time: 28.55ms (95%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 500, tps: 0.00, reads: 0.00, writes: 38611.14, response time: 30.52ms (95%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 500, tps: 0.00, reads: 0.00, writes: 38688.73, response time: 30.31ms (95%), errors: 0.00, reconnects:  0.00
[ 117s] threads: 500, tps: 0.00, reads: 0.00, writes: 37577.31, response time: 32.56ms (95%), errors: 0.00, reconnects:  0.00
[ 118s] threads: 500, tps: 0.00, reads: 0.00, writes: 39478.98, response time: 29.57ms (95%), errors: 0.00, reconnects:  0.00
[ 119s] threads: 500, tps: 0.00, reads: 0.00, writes: 39224.77, response time: 29.47ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 500, tps: 0.00, reads: 0.00, writes: 37604.87, response time: 33.83ms (95%), errors: 0.00, reconnects:  0.00
[ 121s] threads: 500, tps: 0.00, reads: 0.00, writes: 36792.26, response time: 32.38ms (95%), errors: 0.00, reconnects:  0.00
[ 122s] threads: 500, tps: 0.00, reads: 0.00, writes: 39040.99, response time: 29.94ms (95%), errors: 0.00, reconnects:  0.00
[ 123s] threads: 500, tps: 0.00, reads: 0.00, writes: 38482.94, response time: 30.67ms (95%), errors: 0.00, reconnects:  0.00
[ 124s] threads: 500, tps: 0.00, reads: 0.00, writes: 37477.04, response time: 35.09ms (95%), errors: 0.00, reconnects:  0.00
[ 125s] threads: 500, tps: 0.00, reads: 0.00, writes: 38455.96, response time: 30.71ms (95%), errors: 0.00, reconnects:  0.00
[ 126s] threads: 500, tps: 0.00, reads: 0.00, writes: 29547.08, response time: 36.85ms (95%), errors: 0.00, reconnects:  0.00
[ 127s] threads: 500, tps: 0.00, reads: 0.00, writes: 8878.97, response time: 173.89ms (95%), errors: 0.00, reconnects:  0.00
[ 128s] threads: 500, tps: 0.00, reads: 0.00, writes: 7737.00, response time: 158.67ms (95%), errors: 0.00, reconnects:  0.00
[ 129s] threads: 500, tps: 0.00, reads: 0.00, writes: 8819.99, response time: 170.99ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 500, tps: 0.00, reads: 0.00, writes: 8105.01, response time: 143.48ms (95%), errors: 0.00, reconnects:  0.00
[ 131s] threads: 500, tps: 0.00, reads: 0.00, writes: 8946.01, response time: 158.67ms (95%), errors: 0.00, reconnects:  0.00
[ 132s] threads: 500, tps: 0.00, reads: 0.00, writes: 8850.03, response time: 141.99ms (95%), errors: 0.00, reconnects:  0.00
[ 133s] threads: 500, tps: 0.00, reads: 0.00, writes: 5474.00, response time: 442.85ms (95%), errors: 0.00, reconnects:  0.00
[ 134s] threads: 500, tps: 0.00, reads: 0.00, writes: 7971.98, response time: 156.31ms (95%), errors: 0.00, reconnects:  0.00
[ 135s] threads: 500, tps: 0.00, reads: 0.00, writes: 4591.01, response time: 515.43ms (95%), errors: 0.00, reconnects:  0.00
[ 136s] threads: 500, tps: 0.00, reads: 0.00, writes: 25240.95, response time: 49.43ms (95%), errors: 0.00, reconnects:  0.00
[ 137s] threads: 500, tps: 0.00, reads: 0.00, writes: 27591.73, response time: 43.24ms (95%), errors: 0.00, reconnects:  0.00
[ 138s] threads: 500, tps: 0.00, reads: 0.00, writes: 26120.30, response time: 47.49ms (95%), errors: 0.00, reconnects:  0.00
[ 139s] threads: 500, tps: 0.00, reads: 0.00, writes: 27130.02, response time: 46.46ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 500, tps: 0.00, reads: 0.00, writes: 29012.97, response time: 40.45ms (95%), errors: 0.00, reconnects:  0.00
[ 141s] threads: 500, tps: 0.00, reads: 0.00, writes: 27064.92, response time: 47.09ms (95%), errors: 0.00, reconnects:  0.00
[ 142s] threads: 500, tps: 0.00, reads: 0.00, writes: 38805.30, response time: 31.20ms (95%), errors: 0.00, reconnects:  0.00
[ 143s] threads: 500, tps: 0.00, reads: 0.00, writes: 39221.85, response time: 31.13ms (95%), errors: 0.00, reconnects:  0.00
[ 144s] threads: 500, tps: 0.00, reads: 0.00, writes: 39093.78, response time: 31.40ms (95%), errors: 0.00, reconnects:  0.00
[ 145s] threads: 500, tps: 0.00, reads: 0.00, writes: 37731.06, response time: 34.64ms (95%), errors: 0.00, reconnects:  0.00
[ 146s] threads: 500, tps: 0.00, reads: 0.00, writes: 37582.20, response time: 37.43ms (95%), errors: 0.00, reconnects:  0.00
[ 147s] threads: 500, tps: 0.00, reads: 0.00, writes: 39249.90, response time: 30.91ms (95%), errors: 0.00, reconnects:  0.00
[ 148s] threads: 500, tps: 0.00, reads: 0.00, writes: 39664.98, response time: 29.18ms (95%), errors: 0.00, reconnects:  0.00
[ 149s] threads: 500, tps: 0.00, reads: 0.00, writes: 40011.94, response time: 29.38ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 500, tps: 0.00, reads: 0.00, writes: 39019.91, response time: 30.45ms (95%), errors: 0.00, reconnects:  0.00
[ 151s] threads: 500, tps: 0.00, reads: 0.00, writes: 38995.29, response time: 29.35ms (95%), errors: 0.00, reconnects:  0.00
[ 152s] threads: 500, tps: 0.00, reads: 0.00, writes: 39251.95, response time: 29.78ms (95%), errors: 0.00, reconnects:  0.00
[ 153s] threads: 500, tps: 0.00, reads: 0.00, writes: 36767.05, response time: 35.36ms (95%), errors: 0.00, reconnects:  0.00
[ 154s] threads: 500, tps: 0.00, reads: 0.00, writes: 39030.93, response time: 30.26ms (95%), errors: 0.00, reconnects:  0.00
[ 155s] threads: 500, tps: 0.00, reads: 0.00, writes: 39131.88, response time: 29.97ms (95%), errors: 0.00, reconnects:  0.00
[ 156s] threads: 500, tps: 0.00, reads: 0.00, writes: 38876.99, response time: 30.98ms (95%), errors: 0.00, reconnects:  0.00
[ 157s] threads: 500, tps: 0.00, reads: 0.00, writes: 38878.08, response time: 29.89ms (95%), errors: 0.00, reconnects:  0.00
[ 158s] threads: 500, tps: 0.00, reads: 0.00, writes: 39156.07, response time: 31.95ms (95%), errors: 0.00, reconnects:  0.00
[ 159s] threads: 500, tps: 0.00, reads: 0.00, writes: 37647.96, response time: 34.16ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 500, tps: 0.00, reads: 0.00, writes: 38761.96, response time: 29.27ms (95%), errors: 0.00, reconnects:  0.00
[ 161s] threads: 500, tps: 0.00, reads: 0.00, writes: 37858.09, response time: 30.62ms (95%), errors: 0.00, reconnects:  0.00
[ 162s] threads: 500, tps: 0.00, reads: 0.00, writes: 39076.90, response time: 29.05ms (95%), errors: 0.00, reconnects:  0.00
[ 163s] threads: 500, tps: 0.00, reads: 0.00, writes: 39676.04, response time: 29.55ms (95%), errors: 0.00, reconnects:  0.00
[ 164s] threads: 500, tps: 0.00, reads: 0.00, writes: 39528.06, response time: 30.07ms (95%), errors: 0.00, reconnects:  0.00
[ 165s] threads: 500, tps: 0.00, reads: 0.00, writes: 38860.96, response time: 30.36ms (95%), errors: 0.00, reconnects:  0.00
[ 166s] threads: 500, tps: 0.00, reads: 0.00, writes: 38521.99, response time: 33.60ms (95%), errors: 0.00, reconnects:  0.00
[ 167s] threads: 500, tps: 0.00, reads: 0.00, writes: 38804.02, response time: 29.72ms (95%), errors: 0.00, reconnects:  0.00
[ 168s] threads: 500, tps: 0.00, reads: 0.00, writes: 38859.98, response time: 31.60ms (95%), errors: 0.00, reconnects:  0.00
[ 169s] threads: 500, tps: 0.00, reads: 0.00, writes: 37714.11, response time: 33.05ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 500, tps: 0.00, reads: 0.00, writes: 39584.78, response time: 27.62ms (95%), errors: 0.00, reconnects:  0.00
[ 171s] threads: 500, tps: 0.00, reads: 0.00, writes: 38273.08, response time: 32.14ms (95%), errors: 0.00, reconnects:  0.00
[ 172s] threads: 500, tps: 0.00, reads: 0.00, writes: 37884.86, response time: 33.58ms (95%), errors: 0.00, reconnects:  0.00
[ 173s] threads: 500, tps: 0.00, reads: 0.00, writes: 39483.24, response time: 30.33ms (95%), errors: 0.00, reconnects:  0.00
[ 174s] threads: 500, tps: 0.00, reads: 0.00, writes: 39156.00, response time: 30.55ms (95%), errors: 0.00, reconnects:  0.00
[ 175s] threads: 500, tps: 0.00, reads: 0.00, writes: 38394.98, response time: 33.64ms (95%), errors: 0.00, reconnects:  0.00
[ 176s] threads: 500, tps: 0.00, reads: 0.00, writes: 39150.04, response time: 30.59ms (95%), errors: 0.00, reconnects:  0.00
[ 177s] threads: 500, tps: 0.00, reads: 0.00, writes: 38721.91, response time: 32.39ms (95%), errors: 0.00, reconnects:  0.00
[ 178s] threads: 500, tps: 0.00, reads: 0.00, writes: 38001.04, response time: 32.11ms (95%), errors: 0.00, reconnects:  0.00
[ 179s] threads: 500, tps: 0.00, reads: 0.00, writes: 38466.04, response time: 29.65ms (95%), errors: 0.00, reconnects:  0.00
[ 180s] threads: 500, tps: 0.00, reads: 0.00, writes: 39431.90, response time: 28.57ms (95%), errors: 0.00, reconnects:  0.00
[ 181s] threads: 500, tps: 0.00, reads: 0.00, writes: 38890.81, response time: 32.78ms (95%), errors: 0.00, reconnects:  0.00
[ 182s] threads: 500, tps: 0.00, reads: 0.00, writes: 39150.21, response time: 27.43ms (95%), errors: 0.00, reconnects:  0.00
[ 183s] threads: 500, tps: 0.00, reads: 0.00, writes: 38474.05, response time: 32.88ms (95%), errors: 0.00, reconnects:  0.00
[ 184s] threads: 500, tps: 0.00, reads: 0.00, writes: 37325.22, response time: 33.31ms (95%), errors: 0.00, reconnects:  0.00
[ 185s] threads: 500, tps: 0.00, reads: 0.00, writes: 37905.72, response time: 30.73ms (95%), errors: 0.00, reconnects:  0.00
[ 186s] threads: 500, tps: 0.00, reads: 0.00, writes: 39482.09, response time: 28.23ms (95%), errors: 0.00, reconnects:  0.00
[ 187s] threads: 500, tps: 0.00, reads: 0.00, writes: 38368.73, response time: 29.39ms (95%), errors: 0.00, reconnects:  0.00
[ 188s] threads: 500, tps: 0.00, reads: 0.00, writes: 38948.06, response time: 30.47ms (95%), errors: 0.00, reconnects:  0.00
[ 189s] threads: 500, tps: 0.00, reads: 0.00, writes: 38721.14, response time: 32.11ms (95%), errors: 0.00, reconnects:  0.00
[ 190s] threads: 500, tps: 0.00, reads: 0.00, writes: 38267.13, response time: 34.42ms (95%), errors: 0.00, reconnects:  0.00
[ 191s] threads: 500, tps: 0.00, reads: 0.00, writes: 38805.99, response time: 30.10ms (95%), errors: 0.00, reconnects:  0.00
[ 192s] threads: 500, tps: 0.00, reads: 0.00, writes: 36838.90, response time: 35.83ms (95%), errors: 0.00, reconnects:  0.00
[ 193s] threads: 500, tps: 0.00, reads: 0.00, writes: 39058.92, response time: 29.91ms (95%), errors: 0.00, reconnects:  0.00
[ 194s] threads: 500, tps: 0.00, reads: 0.00, writes: 38741.05, response time: 30.90ms (95%), errors: 0.00, reconnects:  0.00
[ 195s] threads: 500, tps: 0.00, reads: 0.00, writes: 39319.99, response time: 28.01ms (95%), errors: 0.00, reconnects:  0.00
[ 196s] threads: 500, tps: 0.00, reads: 0.00, writes: 38341.07, response time: 34.51ms (95%), errors: 0.00, reconnects:  0.00
[ 197s] threads: 500, tps: 0.00, reads: 0.00, writes: 37838.39, response time: 31.72ms (95%), errors: 0.00, reconnects:  0.00
[ 198s] threads: 500, tps: 0.00, reads: 0.00, writes: 37543.85, response time: 33.36ms (95%), errors: 0.00, reconnects:  0.00
[ 199s] threads: 500, tps: 0.00, reads: 0.00, writes: 39367.39, response time: 30.51ms (95%), errors: 0.00, reconnects:  0.00
[ 200s] threads: 500, tps: 0.00, reads: 0.00, writes: 37252.33, response time: 32.38ms (95%), errors: 0.00, reconnects:  0.00
[ 201s] threads: 500, tps: 0.00, reads: 0.00, writes: 38859.12, response time: 29.79ms (95%), errors: 0.00, reconnects:  0.00
[ 202s] threads: 500, tps: 0.00, reads: 0.00, writes: 39013.96, response time: 30.55ms (95%), errors: 0.00, reconnects:  0.00
[ 203s] threads: 500, tps: 0.00, reads: 0.00, writes: 39001.86, response time: 27.98ms (95%), errors: 0.00, reconnects:  0.00
[ 204s] threads: 500, tps: 0.00, reads: 0.00, writes: 38854.11, response time: 29.23ms (95%), errors: 0.00, reconnects:  0.00
[ 205s] threads: 500, tps: 0.00, reads: 0.00, writes: 38619.96, response time: 30.81ms (95%), errors: 0.00, reconnects:  0.00
[ 206s] threads: 500, tps: 0.00, reads: 0.00, writes: 39192.02, response time: 29.70ms (95%), errors: 0.00, reconnects:  0.00
[ 207s] threads: 500, tps: 0.00, reads: 0.00, writes: 38671.97, response time: 30.01ms (95%), errors: 0.00, reconnects:  0.00
[ 208s] threads: 500, tps: 0.00, reads: 0.00, writes: 37564.07, response time: 32.75ms (95%), errors: 0.00, reconnects:  0.00
[ 209s] threads: 500, tps: 0.00, reads: 0.00, writes: 39304.55, response time: 29.02ms (95%), errors: 0.00, reconnects:  0.00
[ 210s] threads: 500, tps: 0.00, reads: 0.00, writes: 39076.42, response time: 28.94ms (95%), errors: 0.00, reconnects:  0.00
[ 211s] threads: 500, tps: 0.00, reads: 0.00, writes: 37156.01, response time: 34.95ms (95%), errors: 0.00, reconnects:  0.00
[ 212s] threads: 500, tps: 0.00, reads: 0.00, writes: 38244.99, response time: 32.07ms (95%), errors: 0.00, reconnects:  0.00
[ 213s] threads: 500, tps: 0.00, reads: 0.00, writes: 38971.02, response time: 31.14ms (95%), errors: 0.00, reconnects:  0.00
[ 214s] threads: 500, tps: 0.00, reads: 0.00, writes: 38146.97, response time: 30.92ms (95%), errors: 0.00, reconnects:  0.00
[ 215s] threads: 500, tps: 0.00, reads: 0.00, writes: 37742.03, response time: 32.20ms (95%), errors: 0.00, reconnects:  0.00
[ 216s] threads: 500, tps: 0.00, reads: 0.00, writes: 37455.01, response time: 37.73ms (95%), errors: 0.00, reconnects:  0.00
[ 217s] threads: 500, tps: 0.00, reads: 0.00, writes: 38786.91, response time: 30.63ms (95%), errors: 0.00, reconnects:  0.00
[ 218s] threads: 500, tps: 0.00, reads: 0.00, writes: 7672.03, response time: 163.78ms (95%), errors: 0.00, reconnects:  0.00
[ 219s] threads: 500, tps: 0.00, reads: 0.00, writes: 9478.87, response time: 150.66ms (95%), errors: 0.00, reconnects:  0.00
[ 220s] threads: 500, tps: 0.00, reads: 0.00, writes: 8645.00, response time: 134.50ms (95%), errors: 0.00, reconnects:  0.00
[ 221s] threads: 500, tps: 0.00, reads: 0.00, writes: 9294.03, response time: 149.27ms (95%), errors: 0.00, reconnects:  0.00
[ 222s] threads: 500, tps: 0.00, reads: 0.00, writes: 8766.99, response time: 152.34ms (95%), errors: 0.00, reconnects:  0.00
[ 223s] threads: 500, tps: 0.00, reads: 0.00, writes: 9692.01, response time: 143.23ms (95%), errors: 0.00, reconnects:  0.00
[ 224s] threads: 500, tps: 0.00, reads: 0.00, writes: 8235.00, response time: 148.60ms (95%), errors: 0.00, reconnects:  0.00
[ 225s] threads: 500, tps: 0.00, reads: 0.00, writes: 9336.00, response time: 139.25ms (95%), errors: 0.00, reconnects:  0.00
[ 226s] threads: 500, tps: 0.00, reads: 0.00, writes: 8837.96, response time: 162.46ms (95%), errors: 0.00, reconnects:  0.00
[ 227s] threads: 500, tps: 0.00, reads: 0.00, writes: 12154.07, response time: 298.12ms (95%), errors: 0.00, reconnects:  0.00
[ 228s] threads: 500, tps: 0.00, reads: 0.00, writes: 26463.16, response time: 45.72ms (95%), errors: 0.00, reconnects:  0.00
[ 229s] threads: 500, tps: 0.00, reads: 0.00, writes: 25765.79, response time: 50.95ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 500, tps: 0.00, reads: 0.00, writes: 28203.22, response time: 41.29ms (95%), errors: 0.00, reconnects:  0.00
[ 231s] threads: 500, tps: 0.00, reads: 0.00, writes: 29714.01, response time: 38.89ms (95%), errors: 0.00, reconnects:  0.00
[ 232s] threads: 500, tps: 0.00, reads: 0.00, writes: 26099.01, response time: 47.76ms (95%), errors: 0.00, reconnects:  0.00
[ 233s] threads: 500, tps: 0.00, reads: 0.00, writes: 30918.96, response time: 48.64ms (95%), errors: 0.00, reconnects:  0.00
[ 234s] threads: 500, tps: 0.00, reads: 0.00, writes: 37804.71, response time: 32.13ms (95%), errors: 0.00, reconnects:  0.00
[ 235s] threads: 500, tps: 0.00, reads: 0.00, writes: 39776.34, response time: 28.51ms (95%), errors: 0.00, reconnects:  0.00
[ 236s] threads: 500, tps: 0.00, reads: 0.00, writes: 39301.96, response time: 31.85ms (95%), errors: 0.00, reconnects:  0.00
[ 237s] threads: 500, tps: 0.00, reads: 0.00, writes: 39313.14, response time: 30.01ms (95%), errors: 0.00, reconnects:  0.00
[ 238s] threads: 500, tps: 0.00, reads: 0.00, writes: 39525.42, response time: 28.59ms (95%), errors: 0.00, reconnects:  0.00
[ 239s] threads: 500, tps: 0.00, reads: 0.00, writes: 39628.65, response time: 29.80ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 500, tps: 0.00, reads: 0.00, writes: 37196.59, response time: 35.91ms (95%), errors: 0.00, reconnects:  0.00
[ 241s] threads: 500, tps: 0.00, reads: 0.00, writes: 38582.33, response time: 28.86ms (95%), errors: 0.00, reconnects:  0.00
[ 242s] threads: 500, tps: 0.00, reads: 0.00, writes: 37934.09, response time: 32.95ms (95%), errors: 0.00, reconnects:  0.00
[ 243s] threads: 500, tps: 0.00, reads: 0.00, writes: 39377.08, response time: 29.40ms (95%), errors: 0.00, reconnects:  0.00
[ 244s] threads: 500, tps: 0.00, reads: 0.00, writes: 39190.22, response time: 28.57ms (95%), errors: 0.00, reconnects:  0.00
[ 245s] threads: 500, tps: 0.00, reads: 0.00, writes: 39070.77, response time: 30.07ms (95%), errors: 0.00, reconnects:  0.00
[ 246s] threads: 500, tps: 0.00, reads: 0.00, writes: 37756.92, response time: 34.25ms (95%), errors: 0.00, reconnects:  0.00
[ 247s] threads: 500, tps: 0.00, reads: 0.00, writes: 39247.04, response time: 29.14ms (95%), errors: 0.00, reconnects:  0.00
[ 248s] threads: 500, tps: 0.00, reads: 0.00, writes: 38856.88, response time: 29.66ms (95%), errors: 0.00, reconnects:  0.00
[ 249s] threads: 500, tps: 0.00, reads: 0.00, writes: 36891.13, response time: 30.48ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 500, tps: 0.00, reads: 0.00, writes: 39084.90, response time: 32.09ms (95%), errors: 0.00, reconnects:  0.00
[ 251s] threads: 500, tps: 0.00, reads: 0.00, writes: 39552.08, response time: 30.22ms (95%), errors: 0.00, reconnects:  0.00
[ 252s] threads: 500, tps: 0.00, reads: 0.00, writes: 38744.52, response time: 31.32ms (95%), errors: 0.00, reconnects:  0.00
[ 253s] threads: 500, tps: 0.00, reads: 0.00, writes: 38021.21, response time: 31.53ms (95%), errors: 0.00, reconnects:  0.00
[ 254s] threads: 500, tps: 0.00, reads: 0.00, writes: 39774.19, response time: 28.53ms (95%), errors: 0.00, reconnects:  0.00
[ 255s] threads: 500, tps: 0.00, reads: 0.00, writes: 38974.88, response time: 31.64ms (95%), errors: 0.00, reconnects:  0.00
[ 256s] threads: 500, tps: 0.00, reads: 0.00, writes: 39307.28, response time: 28.39ms (95%), errors: 0.00, reconnects:  0.00
[ 257s] threads: 500, tps: 0.00, reads: 0.00, writes: 37836.65, response time: 32.76ms (95%), errors: 0.00, reconnects:  0.00
[ 258s] threads: 500, tps: 0.00, reads: 0.00, writes: 38537.37, response time: 31.74ms (95%), errors: 0.00, reconnects:  0.00
[ 259s] threads: 500, tps: 0.00, reads: 0.00, writes: 37969.70, response time: 33.15ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 500, tps: 0.00, reads: 0.00, writes: 38601.96, response time: 31.05ms (95%), errors: 0.00, reconnects:  0.00
[ 261s] threads: 500, tps: 0.00, reads: 0.00, writes: 39063.02, response time: 30.48ms (95%), errors: 0.00, reconnects:  0.00
[ 262s] threads: 500, tps: 0.00, reads: 0.00, writes: 38620.96, response time: 31.63ms (95%), errors: 0.00, reconnects:  0.00
[ 263s] threads: 500, tps: 0.00, reads: 0.00, writes: 38831.49, response time: 31.94ms (95%), errors: 0.00, reconnects:  0.00
[ 264s] threads: 500, tps: 0.00, reads: 0.00, writes: 39160.84, response time: 32.63ms (95%), errors: 0.00, reconnects:  0.00
[ 265s] threads: 500, tps: 0.00, reads: 0.00, writes: 37876.61, response time: 29.89ms (95%), errors: 0.00, reconnects:  0.00
[ 266s] threads: 500, tps: 0.00, reads: 0.00, writes: 37566.47, response time: 33.65ms (95%), errors: 0.00, reconnects:  0.00
[ 267s] threads: 500, tps: 0.00, reads: 0.00, writes: 38940.97, response time: 29.42ms (95%), errors: 0.00, reconnects:  0.00
[ 268s] threads: 500, tps: 0.00, reads: 0.00, writes: 38729.86, response time: 29.95ms (95%), errors: 0.00, reconnects:  0.00
[ 269s] threads: 500, tps: 0.00, reads: 0.00, writes: 38682.06, response time: 32.61ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 500, tps: 0.00, reads: 0.00, writes: 38668.71, response time: 30.59ms (95%), errors: 0.00, reconnects:  0.00
[ 271s] threads: 500, tps: 0.00, reads: 0.00, writes: 38951.33, response time: 31.57ms (95%), errors: 0.00, reconnects:  0.00
[ 272s] threads: 500, tps: 0.00, reads: 0.00, writes: 38074.00, response time: 30.38ms (95%), errors: 0.00, reconnects:  0.00
[ 273s] threads: 500, tps: 0.00, reads: 0.00, writes: 38403.57, response time: 29.13ms (95%), errors: 0.00, reconnects:  0.00
[ 274s] threads: 500, tps: 0.00, reads: 0.00, writes: 39156.49, response time: 30.25ms (95%), errors: 0.00, reconnects:  0.00
[ 275s] threads: 500, tps: 0.00, reads: 0.00, writes: 39211.98, response time: 31.88ms (95%), errors: 0.00, reconnects:  0.00
[ 276s] threads: 500, tps: 0.00, reads: 0.00, writes: 39065.01, response time: 30.46ms (95%), errors: 0.00, reconnects:  0.00
[ 277s] threads: 500, tps: 0.00, reads: 0.00, writes: 38551.10, response time: 30.87ms (95%), errors: 0.00, reconnects:  0.00
[ 278s] threads: 500, tps: 0.00, reads: 0.00, writes: 38419.86, response time: 30.31ms (95%), errors: 0.00, reconnects:  0.00
[ 279s] threads: 500, tps: 0.00, reads: 0.00, writes: 36880.07, response time: 36.90ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 500, tps: 0.00, reads: 0.00, writes: 38813.94, response time: 30.19ms (95%), errors: 0.00, reconnects:  0.00
[ 281s] threads: 500, tps: 0.00, reads: 0.00, writes: 38283.03, response time: 32.88ms (95%), errors: 0.00, reconnects:  0.00
[ 282s] threads: 500, tps: 0.00, reads: 0.00, writes: 39088.91, response time: 30.98ms (95%), errors: 0.00, reconnects:  0.00
[ 283s] threads: 500, tps: 0.00, reads: 0.00, writes: 39112.50, response time: 31.83ms (95%), errors: 0.00, reconnects:  0.00
[ 284s] threads: 500, tps: 0.00, reads: 0.00, writes: 39373.54, response time: 29.34ms (95%), errors: 0.00, reconnects:  0.00
[ 285s] threads: 500, tps: 0.00, reads: 0.00, writes: 38055.78, response time: 33.92ms (95%), errors: 0.00, reconnects:  0.00
[ 286s] threads: 500, tps: 0.00, reads: 0.00, writes: 39357.23, response time: 28.95ms (95%), errors: 0.00, reconnects:  0.00
[ 287s] threads: 500, tps: 0.00, reads: 0.00, writes: 38912.08, response time: 30.50ms (95%), errors: 0.00, reconnects:  0.00
[ 288s] threads: 500, tps: 0.00, reads: 0.00, writes: 38904.95, response time: 29.80ms (95%), errors: 0.00, reconnects:  0.00
[ 289s] threads: 500, tps: 0.00, reads: 0.00, writes: 37649.97, response time: 30.78ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 500, tps: 0.00, reads: 0.00, writes: 38834.06, response time: 28.65ms (95%), errors: 0.00, reconnects:  0.00
[ 291s] threads: 500, tps: 0.00, reads: 0.00, writes: 39034.06, response time: 30.31ms (95%), errors: 0.00, reconnects:  0.00
[ 292s] threads: 500, tps: 0.00, reads: 0.00, writes: 37630.91, response time: 32.05ms (95%), errors: 0.00, reconnects:  0.00
[ 293s] threads: 500, tps: 0.00, reads: 0.00, writes: 39461.29, response time: 29.11ms (95%), errors: 0.00, reconnects:  0.00
[ 294s] threads: 500, tps: 0.00, reads: 0.00, writes: 38534.69, response time: 28.75ms (95%), errors: 0.00, reconnects:  0.00
[ 295s] threads: 500, tps: 0.00, reads: 0.00, writes: 38926.57, response time: 36.47ms (95%), errors: 0.00, reconnects:  0.00
[ 296s] threads: 500, tps: 0.00, reads: 0.00, writes: 38924.45, response time: 31.42ms (95%), errors: 0.00, reconnects:  0.00
[ 297s] threads: 500, tps: 0.00, reads: 0.00, writes: 37995.87, response time: 29.84ms (95%), errors: 0.00, reconnects:  0.00
[ 298s] threads: 500, tps: 0.00, reads: 0.00, writes: 36097.07, response time: 36.57ms (95%), errors: 0.00, reconnects:  0.00
[ 299s] threads: 500, tps: 0.00, reads: 0.00, writes: 38151.03, response time: 32.39ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 500, tps: 0.00, reads: 0.00, writes: 39104.05, response time: 28.31ms (95%), errors: 0.00, reconnects:  0.00
OLTP test statistics:
    queries performed:
        read:                            0
        write:                           10528236
        other:                           0
        total:                           10528236
    transactions:                        0      (0.00 per sec.)
    read/write requests:                 10528236 (35093.27 per sec.)
    other operations:                    0      (0.00 per sec.)
